,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),change,pred
200442,2004-10-15,1794.8,1814.05,1789.55,1795.0,82579352,2480.47,-1.2701949860724209,0.30876871943473816
200443,2004-10-21,1790.35,1795.4,1772.4,1779.75,69150111,2104.67,-0.8568619188088215,1.919558048248291
200444,2004-10-29,1800.85,1808.85,1783.1,1786.9,125107570,2764.04,0.4001343108176222,4.789489269256592
200445,2004-11-05,1836.05,1854.4,1836.0,1852.3,63624259,2153.09,3.5307455595745756,1.5054267644882202
200446,2004-11-12,1871.9,1885.05,1866.75,1872.95,21421309,494.87,1.1025387757281342,1.2631564140319824
200447,2004-11-19,1891.95,1898.15,1869.35,1872.35,83053004,2527.42,-0.032045290677498145,2.453051805496216
200448,2004-11-25,1904.25,1915.8,1892.6,1901.05,105457319,3406.41,1.5096920123089896,6.259281158447266
200449,2004-12-03,1991.9,2011.9,1990.3,1996.2,111129666,3660.05,4.766556457268815,-0.2348913848400116
200450,2004-12-10,1990.2,1999.7,1964.65,1969.0,86928429,2856.74,-1.3814118842051826,2.7191479206085205
200451,2004-12-17,2032.85,2037.7,2007.2,2012.1,86236837,2600.66,2.142040654043035,2.8751184940338135
200452,2004-12-24,2045.35,2065.6,2045.3,2062.7,68446068,2291.06,2.4530954574101864,2.3855459690093994
200453,2004-12-31,2059.85,2083.0,2059.85,2080.5,60138542,1989.38,0.8555635664503812,-2.132185459136963
200501,2005-01-07,1998.25,2021.45,1992.55,2015.5,76285818,2764.03,-3.225006201935004,-3.721395492553711
200502,2005-01-14,1954.9,1961.4,1922.85,1931.1,86211083,2653.22,-4.370565998653622,0.3529117703437805
200503,2005-01-20,1928.1,1940.95,1900.05,1925.3,96601275,3420.1,-0.3012517529735602,5.986875534057617
200504,2005-01-28,1955.25,2014.25,1950.85,2008.3,106730397,3558.74,4.132848677986357,4.436028003692627
200505,2005-02-04,2079.4,2099.2,2060.8,2077.95,79164167,2632.63,3.351861209364993,2.258554458618164
200506,2005-02-11,2063.35,2084.5,2063.35,2082.05,84987297,2575.21,0.19692130352298762,0.2134760320186615
200507,2005-02-18,2062.45,2076.7,2048.85,2055.55,63673961,2182.69,-1.289192673493712,2.154029130935669
200508,2005-02-25,2057.3,2081.85,2051.2,2060.9,66309002,2562.1,0.2595953224319428,4.791829586029053
200509,2005-03-04,2129.1,2152.75,2129.1,2148.15,78283092,3187.89,4.061634429625491,1.5391451120376587
200510,2005-03-11,2167.7,2182.1,2148.7,2154.0,70474058,2644.55,0.2715877437325863,-0.5528111457824707
200511,2005-03-18,2097.75,2112.25,2077.2,2109.15,83945077,2666.63,-2.1264490434535195,-3.340470314025879
200512,2005-03-24,2026.6,2042.45,2007.35,2015.4,70928621,2861.24,-4.651682048228639,3.093571662902832
200513,2005-04-01,2035.9,2071.2,2024.25,2067.65,63209440,2457.48,2.5270234323991003,0.27111077308654785
200514,2005-04-08,2053.05,2057.5,2024.8,2031.2,42153310,1904.94,-1.7945057109098093,-1.8439639806747437
200515,2005-04-15,2022.5,2022.5,1952.75,1956.3,64717231,2402.78,-3.828656136584373,1.9610852003097534
200516,2005-04-22,1950.6,1972.95,1950.0,1967.35,55286066,2400.13,0.5616692505146494,-1.4093300104141235
200517,2005-04-29,1943.2,1943.2,1896.3,1902.5,64304715,2330.24,-3.408672798948747,5.302550315856934
200518,2005-05-06,1962.3,1984.4,1947.3,1977.5,52715637,2102.13,3.7926675094816686,1.9015905857086182
200519,2005-05-13,1992.5,1992.75,1978.9,1988.3,36652241,1454.07,0.5431775888950336,1.6213397979736328
200520,2005-05-20,1991.85,1998.2,1975.95,1992.4,41636877,1764.9,0.20578197149167518,5.260777950286865
200521,2005-05-27,2073.25,2099.35,2069.5,2076.4,73791013,2845.14,4.045463301868619,1.9187984466552734
200522,2005-06-04,2094.1,2098.1,2087.0,2092.35,22469509,775.83,0.7623007623007536,1.1826555728912354
200523,2005-06-10,2103.45,2133.1,2086.3,2090.6,49033630,1971.39,-0.0837080264039032,3.570187568664551
200524,2005-06-17,2123.6,2131.75,2103.9,2123.4,43861852,2024.62,1.5446924743336243,4.920114040374756
200525,2005-06-24,2184.0,2204.45,2162.95,2194.35,57555948,2602.39,3.23330371180531,2.575667142868042
200526,2005-07-01,2220.45,2220.55,2198.9,2211.9,54585383,2119.86,0.7934355079343632,1.3890118598937988
200527,2005-07-08,2183.55,2210.7,2179.05,2196.2,48318799,2066.03,-0.7148711410618466,1.4405686855316162
200528,2005-07-15,2185.1,2216.5,2181.85,2212.55,57478017,2437.82,0.7389663510429306,2.9034993648529053
200529,2005-07-22,2231.0,2268.55,2223.15,2265.6,57710283,2653.01,2.3415430790960334,3.4004085063934326
200530,2005-07-29,2318.05,2332.55,2280.85,2312.3,111818711,4957.97,2.019634130519408,3.208900213241577
200531,2005-08-05,2367.35,2377.1,2355.95,2361.2,114264260,3339.85,2.0709808571912434,1.5818854570388794
200532,2005-08-12,2381.05,2390.45,2356.9,2361.55,71135423,2825.38,0.014820774491345251,1.9782824516296387
200533,2005-08-19,2400.8,2409.35,2378.45,2383.45,47521272,2056.29,0.9188361408881931,0.7066900730133057
200534,2005-08-26,2354.6,2368.05,2340.2,2357.05,47579420,1953.45,-1.1200441229502824,4.131350994110107
200535,2005-09-02,2406.45,2422.1,2396.1,2415.8,61335349,2700.45,2.431906614785992,2.707505702972412
200536,2005-09-09,2448.8,2462.8,2441.9,2455.45,47670661,1973.56,1.614775295770618,4.987305641174316
200537,2005-09-16,2524.9,2555.1,2519.05,2552.35,63656466,2502.91,3.7965012635414457,-1.3763548135757446
200538,2005-09-23,2480.5,2507.9,2453.05,2477.75,84222865,3283.92,-3.0107960851579016,7.156015872955322
200539,2005-09-30,2607.9,2623.05,2567.75,2601.4,88155803,3685.36,4.753209810102256,-0.5928076505661011
200540,2005-10-07,2577.2,2603.25,2547.55,2574.05,92769893,4038.8,-1.0625279229230165,-2.564858913421631
200541,2005-10-14,2537.7,2548.0,2478.0,2484.4,91435384,3621.45,-3.6085171469972663,1.0430620908737183
200542,2005-10-21,2397.85,2447.85,2384.05,2443.75,97458038,3775.57,-1.6634271099744282,-3.89631724357605
200543,2005-10-28,2352.65,2355.15,2307.45,2316.05,84569727,3192.26,-5.513697890805458,6.1361870765686035
200544,2005-11-02,2386.45,2423.8,2367.75,2419.05,82540716,2909.26,4.257869824931275,7.39381742477417
200545,2005-11-11,2500.85,2551.4,2500.85,2548.65,72465029,3003.72,5.085045023836145,3.8013551235198975
200546,2005-11-18,2604.0,2632.35,2595.15,2620.05,81690974,3121.62,2.725138833228377,2.810072898864746
200547,2005-11-26,2664.85,2686.5,2664.7,2683.45,25534972,1016.73,2.362630196202636,1.9892534017562866
200548,2005-12-02,2699.55,2730.7,2691.5,2697.95,79794777,3914.45,0.5374450972034323,3.8537676334381104
200549,2005-12-09,2706.75,2761.1,2698.0,2756.45,76475444,3624.71,2.122294980863067,2.999729871749878
200550,2005-12-16,2778.65,2814.9,2766.5,2810.15,88271522,4180.3,1.9109300215291096,1.2746638059616089
200551,2005-12-23,2835.7,2857.0,2799.7,2804.85,65175171,2972.67,-0.18895841132325017,2.4955010414123535
200552,2005-12-30,2823.95,2845.55,2812.75,2836.55,76048886,4017.93,1.1175547760483782,4.584264755249023
200601,2006-01-06,2899.85,2921.7,2877.25,2914.0,83354445,3728.49,2.6578586135895614,-0.9094587564468384
200602,2006-01-13,2851.4,2878.35,2846.7,2850.55,66173305,3198.16,-2.2258862324814443,3.600574254989624
200603,2006-01-20,2870.8,2912.8,2870.8,2900.95,73695932,4307.53,1.7373618986883483,4.14007043838501
200604,2006-01-27,2941.9,2989.7,2941.9,2982.75,115083146,3807.99,2.7424356717794045,0.0026061665266752243
200605,2006-02-03,2968.1,2973.9,2931.85,2940.6,62877718,3113.61,-1.4333809426647655,6.902037620544434
200606,2006-02-10,3009.15,3031.75,3009.1,3027.55,77233296,3764.84,2.871959174910415,0.13618046045303345
200607,2006-02-17,3021.65,3038.8,2976.7,2981.5,80252511,3664.79,-1.54452456817039,3.695596694946289
200608,2006-02-24,3061.7,3072.0,3041.6,3050.05,61840503,2445.38,2.247504139276411,5.28769588470459
200609,2006-03-03,3151.3,3167.2,3132.6,3147.35,68562889,3740.91,3.0914896659094073,2.7701902389526367
200610,2006-03-10,3129.05,3189.35,3128.6,3183.9,89130425,4292.37,1.1479631897986802,2.433197021484375
200611,2006-03-17,3226.9,3258.3,3226.9,3234.05,84410109,4238.8,1.5506872188123277,3.601541757583618
200612,2006-03-24,3247.15,3286.2,3242.6,3279.8,133458459,3755.77,1.3949021281785474,4.485340595245361
200613,2006-03-31,3420.55,3425.45,3381.9,3402.55,191025581,12055.59,3.6075884263273132,2.3435287475585938
200614,2006-04-07,3525.6,3555.5,3445.9,3454.8,137089599,7354.61,1.512388560842885,-1.2482013702392578
200615,2006-04-13,3380.4,3391.05,3290.35,3345.5,129244802,6733.14,-3.2670751756090324,8.576654434204102
200616,2006-04-21,3576.75,3592.75,3517.1,3573.05,134014772,6849.64,6.368508697051543,0.7166088819503784
200617,2006-04-29,3508.35,3565.75,3508.35,3557.6,35740010,1515.59,-0.4342815381155912,3.604231357574463
200618,2006-05-05,3649.45,3676.55,3639.55,3663.95,106747561,4261.22,2.9026051119693204,-0.1823313683271408
200619,2006-05-12,3704.15,3704.15,3633.85,3650.05,94028454,4448.04,-0.38081670114107025,-12.108060836791992
200620,2006-05-19,3391.85,3493.05,3205.25,3246.9,143372267,6499.15,-12.416458776063324,0.4821275770664215
200621,2006-05-26,3177.7,3277.95,3177.7,3209.6,105522896,4245.44,-1.162138584247264,-1.913607120513916
200622,2006-06-02,2961.5,3099.35,2940.2,3091.35,106179408,4324.06,-3.825189642065764,-7.174631118774414
200623,2006-06-09,2721.2,2875.75,2707.85,2866.3,101500861,4255.42,-7.85158566793426,1.9847701787948608
200624,2006-06-16,2799.85,2960.15,2799.85,2890.35,117621143,5258.32,0.8320791599633168,6.670475959777832
200625,2006-06-25,3043.15,3083.0,3035.95,3050.3,12073961,433.29,5.243746516736067,3.5744950771331787
200626,2006-06-30,2993.5,3134.15,2993.5,3128.2,98679172,4453.99,2.490249984016356,-0.5298792123794556
200627,2006-07-07,3157.95,3193.1,3056.3,3075.85,90060282,4068.6,-1.7019685615358326,3.0862326622009277
200628,2006-07-14,3166.25,3166.25,3089.55,3123.35,61512609,3055.66,1.520802983975539,-4.0386271476745605
200629,2006-07-21,3025.1,3029.1,2930.15,2945.0,74876151,3454.86,-6.056027164685906,8.477235794067383
200630,2006-07-28,3158.0,3168.5,3109.45,3130.8,81278521,3571.94,5.934585409480011,2.982452869415283
200631,2006-08-04,3189.7,3228.15,3161.8,3176.75,69528047,3282.36,1.446446840324225,4.207261562347412
200632,2006-08-11,3260.05,3286.5,3236.95,3274.35,63497173,3339.55,2.9807442698550832,4.088906288146973
200633,2006-08-18,3354.5,3366.25,3332.2,3356.75,57031969,2744.7,2.454755343710437,2.050029993057251
200634,2006-08-25,3368.55,3402.7,3368.55,3385.95,68458051,3290.78,0.862387217767534,1.9184356927871704
200635,2006-09-01,3414.0,3439.5,3402.9,3435.45,71355586,3118.13,1.4408592760773697,1.3334094285964966
200636,2006-09-08,3454.65,3477.95,3442.85,3471.45,75299798,3823.16,1.0370306356133605,1.7388975620269775
200637,2006-09-15,3471.65,3487.45,3434.55,3478.6,71320369,3491.83,0.20554245961019063,3.7310805320739746
200638,2006-09-22,3554.05,3562.45,3525.4,3544.05,60146361,3402.22,1.846757241009587,2.6856255531311035
200639,2006-09-29,3572.15,3599.8,3564.7,3588.4,71280518,3291.25,1.23592687548768,0.17967413365840912
200640,2006-10-06,3565.45,3583.75,3560.9,3569.7,83455201,3254.23,-0.5238535451158437,4.723869800567627
200641,2006-10-13,3621.65,3682.35,3621.65,3676.05,77576341,4180.34,2.893050965030409,3.0755317211151123
200642,2006-10-21,3680.85,3708.4,3662.85,3683.5,10531676,507.73,0.2022532917062527,3.4059829711914062
200643,2006-10-27,3676.85,3747.35,3674.8,3739.35,81362792,4114.12,1.493575086579216,3.3775103092193604
200644,2006-11-03,3793.05,3809.65,3771.0,3805.35,61269479,3313.66,1.7344002522764004,2.154346466064453
200645,2006-11-10,3796.05,3842.4,3785.4,3834.75,70384022,3936.21,0.7666731859964819,1.9596807956695557
200646,2006-11-17,3877.0,3891.85,3835.7,3852.8,77876260,4194.93,0.4684904485049881,4.700763702392578
200647,2006-11-24,3945.45,3965.8,3935.3,3950.85,68029182,3633.78,2.481744434741884,2.6236462593078613
200648,2006-12-01,3955.7,4001.3,3953.95,3997.6,58708116,3309.49,1.1694516710026015,1.0547237396240234
200649,2006-12-08,4015.75,4046.85,3948.7,3962.0,53674764,3113.85,-0.8985360928823803,0.7868615984916687
200650,2006-12-15,3849.6,3908.45,3845.45,3888.65,91020399,4491.99,-1.8862587273218188,1.943631649017334
200651,2006-12-22,3834.9,3880.15,3823.4,3871.15,51348663,2468.08,-0.4520620487452049,5.024722099304199
200652,2006-12-29,3971.65,3991.6,3960.45,3966.4,46461571,2383.73,2.401421944332392,40.23587417602539
200701,2007-12-31,6095.0,6167.75,6095.0,6138.6,85023208,4951.8,35.385918613364616,-51.668270111083984
200702,2007-01-12,3944.55,4059.15,3944.55,4052.45,81362992,4727.43,-51.478735086182446,2.7879369258880615
200703,2007-01-19,4126.0,4137.15,4058.35,4090.15,85555366,4541.53,0.9217265870444916,3.386950969696045
200704,2007-01-25,4092.05,4157.95,4090.1,4147.7,130890355,5541.44,1.3875159727077593,2.2799179553985596
200705,2007-02-02,4140.2,4198.7,4132.95,4183.5,92547027,4676.12,0.8557427990916741,1.5763981342315674
200706,2007-02-09,4223.5,4239.2,4171.8,4187.4,66107054,3610.6,0.09313655251467824,0.7675749659538269
200707,2007-02-15,4046.8,4155.7,4046.8,4146.2,77344389,4115.85,-0.9936809608798375,-4.339959144592285
200708,2007-02-23,4046.0,4065.45,3918.2,3938.95,91231906,4716.39,-5.2615544751773955,-4.869937419891357
200709,2007-03-02,3811.65,3842.05,3711.05,3726.75,99384914,4811.76,-5.693969276178971,2.6629221439361572
200710,2007-03-09,3761.85,3795.7,3684.25,3718.0,116080128,4389.81,-0.23534158149542764,-2.166334867477417
200711,2007-03-16,3639.35,3683.6,3573.85,3608.55,64748146,3234.07,-3.0330742264898594,7.9091057777404785
200712,2007-03-23,3876.75,3901.75,3850.8,3861.05,85511339,3806.35,6.539671850921382,1.4496891498565674
200713,2007-03-30,3788.85,3832.2,3785.3,3821.55,81295476,3945.32,-1.0336120160667792,-0.7446322441101074
200714,2007-04-05,3735.2,3771.45,3709.15,3752.0,75346993,3151.7,-1.8536780383795357,6.901071071624756
200715,2007-04-13,3830.35,3924.55,3828.45,3917.35,89158610,4643.26,4.220965703855922,5.45503044128418
200716,2007-04-20,4000.25,4090.05,3995.5,4083.55,96650049,4269.77,4.069988123079191,1.4456756114959717
200717,2007-04-27,4182.0,4182.0,4074.3,4083.5,83330984,4143.61,-0.0012244398187873614,0.8615021705627441
200718,2007-05-04,4168.9,4180.9,4109.7,4117.35,67472022,3620.94,0.8221307394319249,0.8739321231842041
200719,2007-05-11,4070.2,4094.65,3981.15,4076.65,101897727,4421.44,-0.9983687586621435,5.330074787139893
200720,2007-05-18,4216.5,4228.45,4177.0,4214.5,68771304,3960.85,3.270850634713487,2.2206079959869385
200721,2007-05-25,4197.85,4256.4,4141.35,4248.15,87574680,4590.27,0.7921095064910523,2.5575530529022217
200722,2007-06-01,4296.05,4325.8,4288.55,4297.05,73330395,3665.42,1.1379900164066172,-2.0425071716308594
200723,2007-06-08,4179.5,4195.15,4126.1,4145.0,104593779,5337.22,-3.6682750301568197,2.553607225418091
200724,2007-06-15,4186.4,4209.45,4153.7,4171.45,63381900,3221.92,0.6340720852461331,4.052224636077881
200725,2007-06-22,4267.55,4278.85,4242.5,4252.05,66686692,3525.94,1.8955562610975967,4.373139381408691
200726,2007-06-29,4282.4,4321.35,4280.95,4318.3,72628435,4423.22,1.5341685385452608,4.02354097366333
200727,2007-07-06,4353.1,4411.0,4304.0,4384.85,84077477,4758.87,1.5177258058998637,4.479800224304199
200728,2007-07-13,4446.4,4513.9,4446.05,4504.55,126861025,6299.18,2.6573131611370684,3.663151264190674
200729,2007-07-20,4563.75,4600.8,4553.8,4566.05,90691447,5464.2,1.3468972087471665,-0.46092578768730164
200730,2007-07-27,4618.65,4618.9,4424.25,4445.2,137904339,8019.26,-2.718662827319364,-0.8096843957901001
200731,2007-08-03,4355.75,4428.1,4355.75,4401.55,63323143,3527.53,-0.9916961070531889,2.6117396354675293
200732,2007-08-10,4393.6,4395.5,4239.2,4333.35,83430243,4970.07,-1.5738401006149934,-2.7476823329925537
200733,2007-08-17,4171.1,4171.1,4002.2,4108.05,136745082,7890.52,-5.484353890532009,3.80314302444458
200734,2007-08-24,4113.05,4201.45,4110.05,4190.15,63207503,3494.02,1.959357063589596,7.401125907897949
200735,2007-08-31,4412.6,4471.3,4403.0,4464.0,84522020,4506.79,6.134632616487464,2.7540736198425293
200736,2007-09-07,4518.65,4547.75,4499.9,4509.5,58007769,3244.15,1.0089810400266106,2.7528655529022217
200737,2007-09-14,4530.0,4582.6,4508.85,4518.0,71396061,4106.56,0.18813634351482958,8.492308616638184
200738,2007-09-21,4752.95,4855.7,4733.7,4837.55,162157477,6337.54,6.605616479416237,5.134199619293213
200739,2007-09-28,4996.45,5055.8,4996.45,5021.35,138449641,7878.16,3.6603702191641725,5.219700336456299
200740,2007-10-05,5208.15,5248.55,5164.5,5185.85,102068106,7219.38,3.1720932923243055,5.761962413787842
200741,2007-10-12,5525.3,5549.3,5402.6,5428.25,174642549,11985.07,4.46552756413208,-2.2027344703674316
200742,2007-10-19,5360.35,5390.85,5101.75,5215.3,181564197,13047.28,-4.083178340651541,11.27756404876709
200743,2007-10-26,5564.25,5716.9,5513.35,5702.3,164503445,10182.7,8.540413517352647,6.204843044281006
200744,2007-11-02,5854.85,5944.75,5714.25,5932.4,164840883,10390.37,3.878700020227892,-2.692962169647217
200745,2007-11-09,5703.45,5794.2,5614.9,5663.25,21389583,1221.34,-4.752571403346129,6.391765117645264
200746,2007-11-16,5913.15,5948.05,5817.4,5906.85,129792165,6936.06,4.124025495822653,-2.345629930496216
200747,2007-11-23,5524.3,5638.6,5514.75,5608.6,102005286,6366.06,-5.317726348821452,4.333514213562012
200748,2007-11-30,5633.9,5782.55,5632.65,5762.75,170577892,9503.39,2.674938180556152,5.563579559326172
200749,2007-12-07,5963.6,6042.1,5894.8,5974.3,123105339,8145.43,3.541000619319421,2.2260818481445312
200750,2007-12-14,6056.2,6078.55,6015.05,6047.7,100558395,6479.84,1.2136845412305446,-2.589071273803711
200751,2007-12-20,5751.75,5799.5,5742.75,5766.5,79144603,5815.36,-4.876441515650738,7.250951766967773
200752,2007-12-28,6079.55,6098.6,6021.9,6079.7,87075023,5373.72,5.151569978781845,-93.31494903564453
200801,2008-12-31,2979.8,3002.65,2937.35,2959.15,288826411,5707.75,-105.45426896237095,54.968894958496094
200802,2008-01-11,6166.65,6224.2,6112.55,6200.1,125140494,8457.94,52.272543991225945,-7.361454010009766
200803,2008-01-18,5907.75,5908.75,5677.0,5705.3,135839094,9533.05,-8.672637722819136,-3.7541232109069824
200804,2008-01-25,5035.05,5399.25,5035.05,5383.35,105876191,6228.84,-5.980476840628973,0.3921945095062256
200805,2008-02-01,5140.6,5339.95,5090.75,5317.25,106716699,5965.82,-1.2431237951948915,-2.1708147525787354
200806,2008-02-08,5132.1,5173.85,5034.25,5120.35,108947080,5960.29,-3.8454402531076903,5.356210708618164
200807,2008-02-15,5202.85,5315.4,5104.75,5302.9,110683112,5767.48,3.442456014633489,-1.8165256977081299
200808,2008-02-22,5183.4,5184.0,5092.8,5110.75,72385283,4125.66,-3.7597221542826325,4.193203926086426
200809,2008-02-29,5285.0,5290.8,5098.35,5223.5,165090052,7905.14,2.1585144060495836,-8.293464660644531
200810,2008-03-07,4918.3,4918.3,4672.25,4771.6,146225530,7877.89,-9.470617822114168,0.8287960886955261
200811,2008-03-14,4623.8,4758.95,4607.55,4745.8,177665094,7383.88,-0.5436385856968304,-2.1370491981506348
200812,2008-03-19,4534.75,4718.4,4533.9,4573.95,164033720,7557.89,-3.7571464489117803,9.775081634521484
200813,2008-03-28,4830.0,4970.8,4796.35,4942.0,164141244,7487.22,7.447389720760828,-4.755748748779297
200814,2008-04-04,4766.7,4791.7,4632.7,4647.0,132143809,6626.62,-6.348181622552184,5.205829620361328
200815,2008-04-11,4734.35,4817.4,4727.25,4777.8,132775090,6512.54,2.7376616852944906,4.7604875564575195
200816,2008-04-17,4890.6,4984.95,4889.65,4958.4,135283525,6587.14,3.6423039690222545,5.816461563110352
200817,2008-04-25,4999.15,5117.7,4999.15,5111.7,134465254,7109.0,2.999002288866721,4.219544410705566
200818,2008-05-02,5265.3,5298.85,5197.6,5228.2,131260266,7116.13,2.2283003710646114,-3.7589728832244873
200819,2008-05-09,5070.85,5087.65,4969.4,4982.6,142385969,6875.81,-4.929153454019978,5.637083053588867
200820,2008-05-16,5115.65,5167.4,5106.4,5157.7,152622286,6775.73,3.394924094072929,-0.7267603874206543
200821,2008-05-23,5026.55,5059.05,4940.7,4946.55,152368191,6593.45,-4.268631672579871,-0.02809150516986847
200822,2008-05-30,4844.05,4908.85,4833.45,4870.1,138696130,7722.67,-1.5697829613354923,-2.822345018386841
200823,2008-06-06,4680.55,4746.3,4614.25,4627.8,132088975,7052.47,-5.235749168071226,-0.7581053972244263
200824,2008-06-13,4539.5,4563.35,4491.35,4517.1,139532826,6339.8,-2.4506873879258775,-1.3417633771896362
200825,2008-06-20,4504.2,4532.0,4333.6,4347.55,133685260,6911.03,-3.8998976435003665,-2.613593816757202
200826,2008-06-27,4315.3,4315.3,4119.2,4136.65,177324470,7883.16,-5.098328357487352,-0.07318121939897537
200827,2008-07-04,3926.65,4033.5,3896.4,4016.0,152045352,6563.36,-3.0042330677290745,1.930999994277954
200828,2008-07-11,4166.0,4215.5,4014.45,4049.0,137337875,6947.53,0.8150160533465053,4.197856426239014
200829,2008-07-18,3962.95,4110.55,3926.3,4092.25,175068345,7895.21,1.0568758018205144,7.33280611038208
200830,2008-07-25,4440.85,4440.85,4297.15,4311.85,161681204,8516.0,5.092941544812559,3.5952091217041016
200831,2008-08-01,4331.6,4422.95,4235.7,4413.55,178077599,8847.63,2.3042675397355827,4.54242467880249
200832,2008-08-08,4518.35,4546.35,4464.0,4529.5,114202272,6271.09,2.559885197041612,-0.5436989665031433
200833,2008-08-14,4524.2,4529.8,4421.25,4430.7,95028617,5504.9,-2.229895953235385,0.18786002695560455
200834,2008-08-22,4283.85,4337.0,4248.0,4327.45,101435362,5226.24,-2.38593166876567,2.4522883892059326
200835,2008-08-29,4230.6,4368.8,4230.6,4360.0,111455760,5593.43,0.7465596330275271,1.7291607856750488
200836,2008-09-05,4444.7,4444.7,4328.9,4352.3,108583037,6126.78,-0.17691795142797642,0.7922530174255371
200837,2008-09-12,4291.6,4323.9,4200.15,4228.45,145748456,7980.37,-2.9289692440492465,1.8532166481018066
200838,2008-09-19,4040.8,4262.65,4040.8,4245.25,206052260,10221.99,0.39573641128320314,-4.377260684967041
200839,2008-09-26,4108.75,4110.7,3970.35,3985.25,133851369,5968.78,-6.524057461890722,-3.418233633041382
200840,2008-10-03,3953.55,3969.55,3804.85,3818.3,172679745,7919.46,-4.372364664903224,-13.953632354736328
200841,2008-10-10,3502.05,3502.05,3198.95,3279.95,283977364,10857.92,-16.413359959755496,-5.291320323944092
200842,2008-10-17,3269.05,3335.95,3046.6,3074.35,194265455,7053.18,-6.687592499227477,-16.365707397460938
200843,2008-10-24,2936.25,2936.25,2525.05,2584.0,348595400,7843.42,-18.976393188854487,11.956233024597168
200844,2008-10-31,2696.3,2921.35,2696.3,2885.6,320836935,8963.96,10.451899085112279,4.857385158538818
200845,2008-11-07,2893.25,3010.0,2860.1,2973.0,246638152,6140.33,2.9397914564413083,-4.4683146476745605
200846,2008-11-14,2848.0,2938.8,2778.8,2810.35,257081847,7423.62,-5.78753536036437,-4.031369209289551
200847,2008-11-21,2553.6,2718.6,2539.8,2693.45,281247780,6700.25,-4.340158532736829,2.9409263134002686
200848,2008-11-28,2745.7,2779.0,2690.3,2755.1,296322562,7237.78,2.237668324198762,-0.9814485907554626
200849,2008-12-05,2786.65,2821.15,2701.35,2714.4,319248265,6448.61,-1.4994105511346822,8.785003662109375
200850,2008-12-12,2915.35,2936.8,2812.55,2921.35,284387903,7103.03,7.084053605353684,5.824742317199707
200851,2008-12-19,3063.0,3106.8,3036.3,3077.5,386314136,8344.82,5.073923639317631,-7.799220085144043
200852,2008-12-26,2919.85,2960.95,2844.8,2857.25,237935397,4558.9,-7.708460932715023,7.8513288497924805
200901,2009-01-02,3034.6,3079.85,3021.8,3046.75,318672508,6132.72,6.219742348404037,-3.8530192375183105
200902,2009-01-09,2919.95,2929.85,2810.25,2873.0,591981660,9080.84,-6.047685346327881,0.5028586983680725
200903,2009-01-16,2737.0,2835.65,2724.2,2828.45,229499649,4817.92,-1.5750676165391004,-3.1456708908081055
200904,2009-01-23,2705.45,2765.55,2661.65,2678.55,211289358,5090.88,-5.59631143715815,8.859861373901367
200905,2009-01-30,2824.05,2881.0,2774.1,2874.8,295045380,6200.66,6.826561847780715,0.4735036790370941
200906,2009-02-06,2779.35,2852.5,2778.65,2843.1,187961190,4000.82,-1.114980127325816,6.7729620933532715
200907,2009-02-13,2896.95,2969.75,2896.85,2948.35,195741802,4681.6,3.569793274204216,-5.08946418762207
200908,2009-02-20,2789.3,2789.3,2709.3,2736.45,154745737,3882.17,-7.7436094209651225,3.7772316932678223
200909,2009-02-27,2785.7,2787.2,2708.45,2763.65,231597805,6084.46,0.9842056700378221,-3.0029633045196533
200910,2009-03-06,2576.75,2628.1,2539.45,2620.15,242507546,6344.12,-5.476785680209148,7.038308620452881
200911,2009-03-13,2616.6,2726.15,2616.6,2719.25,263891931,6795.09,3.6443872391284327,4.9101338386535645
200912,2009-03-20,2807.35,2816.1,2773.65,2807.05,186838911,5043.96,3.1278388343634838,10.54666805267334
200913,2009-03-27,3079.4,3123.35,3055.9,3108.65,326572500,8599.65,9.70196065816351,5.116373062133789
200914,2009-04-02,3061.05,3228.75,3061.05,3211.05,370836234,9558.67,3.188988025723676,4.991178035736084
200915,2009-04-09,3346.0,3401.15,3307.05,3342.05,414637960,9984.24,3.919749854131446,3.5153563022613525
200916,2009-04-17,3369.5,3489.85,3359.25,3384.4,491159908,11504.6,1.2513296300673653,4.654394626617432
200917,2009-04-24,3423.6,3491.35,3402.9,3480.75,306127718,8604.04,2.7680815916110006,1.4461268186569214
200918,2009-04-29,3371.65,3486.4,3366.7,3473.95,483582317,9703.94,-0.1957425984830001,6.624223232269287
200919,2009-05-08,3681.8,3711.25,3582.85,3620.7,291694964,8529.4,4.053083657856216,3.496856212615967
200920,2009-05-15,3597.85,3686.25,3597.85,3671.65,300880814,8655.24,1.3876594991352735,14.872139930725098
200921,2009-05-22,4211.85,4249.5,4155.85,4238.5,284165388,10572.97,13.373835083166213,6.582766532897949
200922,2009-05-29,4340.75,4488.05,4340.75,4448.95,506796280,15181.73,4.730329628339267,3.9222571849823
200923,2009-06-05,4573.3,4636.85,4561.95,4586.9,409906842,12907.88,3.0074778172621994,2.533189296722412
200924,2009-06-12,4637.55,4693.2,4566.15,4583.4,351580404,11400.58,-0.07636252563599076,-5.246973991394043
200925,2009-06-19,4251.1,4326.2,4206.7,4313.6,350066880,10401.79,-6.254636498516303,2.6538631916046143
200926,2009-06-26,4243.95,4383.75,4243.95,4375.5,284570041,10065.52,1.414695463375606,3.514423131942749
